grdc_no,river,station,area,altitude,lat_org,long_org,lat_pp,long_pp,dist_km,area_calc,quality,type,comment,source
1931070.0,BLACK VOLTA,SAMANDENI,4580.0,296.0,11.47,-4.47,11.4725,-4.46417,0.7,4453.4,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1931085.0,KOU,NASSO,406.0,-999.0,11.2,-4.43,11.19917,-4.435,0.6,389.36,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1931090.0,KOU,BADARA,971.0,-999.0,11.37,-4.37,11.37167,-4.37167,0.3,940.74,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1931160.0,BOUGOURIBA,DAN,6345.0,275.0,10.92,-3.65,10.91833,-3.65,0.2,6078.0,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1931180.0,BLACK VOLTA,NWOKUY,14800.0,-999.0,12.52,-3.55,12.51625,-3.54625,0.6,14826.0,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1931190.0,BLACK VOLTA,KOURI,20000.0,248.0,12.73,-3.48,12.7188,-3.4896,1.6,20374.9,High,Automatic,Area difference <= 5% and distance <= 5 km,hydrosheds
1931295.0,BLACK VOLTA,MANIMENSO,20000.0,247.0,12.75,-3.4,12.7396,-3.4188,2.3,20446.9,High,Automatic,Area difference <= 5% and distance <= 5 km,hydrosheds
1931340.0,BOUGOURIBA,DIEBOUGOU,12200.0,240.0,10.93,-3.17,10.9325,-3.16417,0.7,12515.0,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1931370.0,BLACK VOLTA,BOROMO,37140.0,238.0,11.78,-2.92,11.7854,-2.9146,0.8,69668.4,Medium,Manual,"Location seems correct, but GRDC area seems wrong",hydrosheds
1931400.0,BLACK VOLTA,DAPOLA,66540.0,228.0,10.57,-2.92,10.5729,-2.9188,0.3,101399.7,Medium,Manual,"Location seems correct, but GRDC area seems wrong",hydrosheds
1931415.0,KANBA,BATIE,5630.0,230.0,9.98,-2.9,9.98167,-2.9,0.2,5646.7,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1931420.0,WHITE VOLTA,RAMBO,2375.0,-999.0,13.6,-2.07,13.60167,-2.07917,1.0,2469.9,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1931445.0,BLACK VOLTA,TENADO,23700.0,-999.0,12.17,-2.82,12.1688,-2.8188,0.2,65103.8,Medium,Manual,"Location seems correct, but GRDC area seems wrong",hydrosheds
1931460.0,BLACK VOLTA,OUESSA,50820.0,-999.0,11.02,-2.82,11.0188,-2.8229,0.3,83487.0,Medium,Manual,"Location seems correct, but GRDC area seems wrong",hydrosheds
1931475.0,BLACK VOLTA,NOUMBIEL,79700.0,214.0,9.68,-2.77,9.6854,-2.7687,0.6,113992.0,Low,Automatic,Area difference 10-50% and distance <= 5 km,hydrosheds
1931535.0,RED VOLTA,SAKOINSE,1210.0,297.0,12.2,-2.02,12.2025,-2.00833,1.3,1298.4,Medium,Automatic,Area difference 5-10% and distance <= 5 km,merit
1931550.0,SISSILI,NEBBOU,3240.0,-999.0,11.28,-1.93,11.27917,-1.92917,0.1,3231.4,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1931565.0,RED VOLTA,DAKAYE,4540.0,270.0,11.78,-1.6,11.7812,-1.6021,0.3,4752.0,High,Automatic,Area difference <= 5% and distance <= 5 km,hydrosheds
1931580.0,WHITE VOLTA,YILOU,10100.0,280.0,13.0,-1.55,13.00083,-1.55083,0.1,11320.0,Low,Automatic,Area difference 10-50% and distance <= 5 km,merit
1931695.0,RED VOLTA,NOBERE,7600.0,254.0,11.43,-1.18,11.43583,-1.1775,0.7,7823.0,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1931710.0,WHITE VOLTA,BISSIGA,16965.0,-999.0,12.75,-1.15,12.75,-1.15,0.0,18238.0,Medium,Automatic,Area difference 5-10% and distance <= 5 km,merit
1931725.0,WHITE VOLTA,WAYEN,20880.0,-999.0,12.38,-1.08,12.38,-1.08,0.0,21172.0,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1931770.0,WHITE VOLTA,NIAOGHO,30200.0,-999.0,11.77,-0.75,11.77,-0.75167,0.2,32481.0,Medium,Automatic,Area difference 5-10% and distance <= 5 km,merit
1931785.0,WHITE VOLTA,YAKALA,33000.0,-999.0,11.4812,-0.5604,11.48833,-0.56083,0.8,34357.0,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1931790.0,WHITE VOLTA,BAGRE,33120.0,210.0,11.35,-0.53,11.34917,-0.52667,0.4,35957.0,Medium,Automatic,Area difference 5-10% and distance <= 5 km,merit
1931815.0,TCHERBO,BAGRE,972.0,-999.0,11.6,-0.57,11.60167,-0.57,0.2,501.67,Low,Automatic,Area difference 10-50% and distance <= 5 km,merit
1931845.0,NAHAU,BITTOU,4050.0,-999.0,11.18,-0.28,11.17417,-0.2775,0.7,4052.3,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1931860.0,MOILABOUANGA,TAGOU,5640.0,-999.0,11.15,0.62,11.15125,0.62125,0.2,5569.7,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1931880.0,SINGOU,SAMBOALI,4560.0,-999.0,11.28,1.02,11.28,1.02083,0.1,3672.4,Low,Automatic,Area difference 10-50% and distance <= 5 km,merit
1931890.0,DOUDODO,ARLY,6050.0,-999.0,11.53,1.42,11.5229,1.4354,1.9,5886.7,High,Automatic,Area difference <= 5% and distance <= 5 km,hydrosheds
1931905.0,PENDJARI,ARLY,10960.0,-999.0,11.43,1.57,11.43,1.57833,0.9,6501.2,Low,Automatic,Area difference 10-50% and distance <= 5 km,merit
1934575.0,GOUDEBO,YAKOUTA,1640.0,-999.0,14.08,-0.13,14.0812,-0.1396,1.0,1688.7,High,Automatic,Area difference <= 5% and distance <= 5 km,hydrosheds
1934645.0,GOROUOL,KORIZIENA,2500.0,-999.0,14.37,-0.03,14.36833,-0.03,0.2,2561.2,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1934680.0,SIRBA,BILANGA,3451.0,-999.0,12.63,-0.03,12.6271,-0.0312,0.3,3480.8,High,Automatic,Area difference <= 5% and distance <= 5 km,hydrosheds
1934715.0,FAGA,LIPTOUGOU,15700.0,-999.0,13.1896,0.3104,13.18917,0.30833,0.2,16135.0,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1934890.0,DYAMONGOU,BOTOU,2994.0,-999.0,12.6688,2.0646,12.66833,2.06333,0.1,3073.0,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1988120.0,MLUNGUSI,ZOMBA PLATEAU (65282008),18.1,-999.0,-15.3592,35.3089,-15.35833,35.31,0.2,17.971,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1988130.0,DOMASI RIVER,DOMASI TT COLLEGE (65283003),73.0,-999.0,-15.2833,35.3833,-15.2875,35.38417,0.5,62.06,Low,Automatic,Area difference 10-50% and distance <= 5 km,merit
1988140.0,NTONDWE RIVER,JALI (65282022),319.0,-999.0,-15.4886,35.4778,-15.4896,35.4771,0.1,309.0,High,Automatic,Area difference <= 5% and distance <= 5 km,hydrosheds
1992410.0,HANGA,DAVID KAMEME (65312205),192.0,-999.0,-9.5366,33.135,-9.53833,33.1325,0.3,190.97,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1992660.0,NAMINKOKWE,MUA - LIVULEZI (65312902),138.0,-999.0,-14.4008,34.5172,-14.3521,34.5187,5.4,121.2,Low,Manual,"Stations were relocated manually, area difference between 10-50%",hydrosheds
1992665.0,LIVULEZI RIVER,KHWEKHWELELE (65312903),477.0,-999.0,-14.4411,34.5392,-14.44083,34.53917,0.0,455.67,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1992670.0,NADZIPOKWE,MUA MISSION,34.0,-999.0,-14.25,34.5167,-14.27708,34.52708,3.2,33.765,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1992690.0,MPAMADZI RIVER,GUMBU (65312118),7.03,-999.0,-14.8097,34.6228,-14.81,34.6225,0.0,7.0389,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1992700.0,SHIRE RIVER,LIWONDE,130200.0,470.0,-15.07,35.2,-15.0729,35.2104,1.2,132277.7,High,Automatic,Area difference <= 5% and distance <= 5 km,hydrosheds
1992710.0,SHIRE RIVER,MATOPE,133700.0,-999.0,-15.39,34.92,-15.3812,34.9146,1.1,135607.6,High,Automatic,Area difference <= 5% and distance <= 5 km,hydrosheds
1992790.0,SHIRE RIVER,CHIKWAWA-MITOLE,138600.0,-999.0,-16.03,34.81,-16.0312,34.8104,0.1,140615.2,High,Automatic,Area difference <= 5% and distance <= 5 km,hydrosheds
1992800.0,MWAMPHANZI RIVER,MPOKONYOLA,311.0,120.0,-16.05,34.87,-16.045,34.86417,0.8,308.39,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1992820.0,CHISOMBEZI RIVER,MIDIMA ROAD,76.4,-999.0,-15.85,35.2,-15.8525,35.19583,0.5,80.986,Medium,Automatic,Area difference 5-10% and distance <= 5 km,merit
1992830.0,LUCHENZA RIVER,LUCHENZA (65312110),498.0,-999.0,-16.0083,35.2917,-16.00417,35.29583,0.6,500.4,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1992840.0,THUCHILA RIVER,CHENDO (65312102),1446.0,-999.0,-16.0,35.3,-15.9979,35.3104,1.1,1441.6,High,Automatic,Area difference <= 5% and distance <= 5 km,hydrosheds
1992850.0,RUO RIVER,M1-ROADBRIDGE (65312109),19300.0,-999.0,-16.0847,35.6681,-16.08583,35.66833,0.1,196.48,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1992870.0,LICHENYA RIVER,MILONDE (65312108),327.0,-999.0,-16.1017,35.4756,-16.1025,35.47583,0.1,323.88,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1992880.0,RIVI RIVI RIVER,BALAKA (65312103),771.0,-999.0,-15.0333,34.9333,-15.02,34.9475,2.1,753.73,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1992900.0,SHIRE RIVER,CHIROMO,149500.0,-999.0,-16.55,35.13,-16.5479,35.1354,0.6,146301.5,High,Automatic,Area difference <= 5% and distance <= 5 km,hydrosheds
1993100.0,LUFILYA,MWAULAMBO,1410.0,480.0,-9.81,33.86,-9.8175,33.86,0.8,1446.8,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1993110.0,KALENGE,CHIPWERA (65312305),87.0,-999.0,-9.7729,33.3896,-9.77333,33.39083,0.1,80.768,Medium,Automatic,Area difference 5-10% and distance <= 5 km,merit
1993115.0,LUFILYA,CHILANGA,770.0,-999.0,-9.8979,33.5521,-9.89833,33.55167,0.1,767.03,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1993120.0,NORTH RUKURU,MWAKIMEME (65312401),1892.0,-999.0,-9.9479,33.8021,-9.94833,33.80167,0.1,1867.8,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1993130.0,CHAMBO,CHIWANA (65312302),154.0,-999.0,-9.85,33.5167,-9.8521,33.5187,0.3,158.2,High,Automatic,Area difference <= 5% and distance <= 5 km,hydrosheds
1993150.0,WOVWE,KAPIYIRA,313.0,-999.0,-10.32,34.08,-10.30833,34.08,1.3,366.87,Low,Automatic,Area difference 10-50% and distance <= 5 km,merit
1993180.0,RUMPHI,CHIWETA (65312407),678.0,470.0,-10.6833,34.1833,-10.68583,34.18333,0.3,675.58,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1993200.0,RUNYINA,MJUMA (65312406),601.0,-999.0,-10.9539,33.7589,-10.9562,33.7604,0.3,592.3,High,Automatic,Area difference <= 5% and distance <= 5 km,hydrosheds
1993250.0,SOUTH RUMPHI,RUMPHI BOMA,476.0,-999.0,-11.03,33.86,-11.02625,33.86375,0.6,466.88,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1993260.0,RUMPHI,RUMPHI (65312402),457.0,-999.0,-11.05,33.825,-11.0229,33.8646,5.3,452.6,High,Manual,"Station and river name could be identified, area difference <= 5%",hydrosheds
1993300.0,LIMPHASA,TIMBIRI (65312503),287.0,-999.0,-11.5167,34.1833,-11.5271,34.1979,2.0,271.6,Medium,Automatic,Area difference 5-10% and distance <= 5 km,hydrosheds
1993320.0,LUWEWYA,MAJIKAPOTWE/ZAYUKA (65312502),2320.0,-999.0,-11.7803,34.225,-11.7896,34.2104,1.9,2324.4,High,Automatic,Area difference <= 5% and distance <= 5 km,hydrosheds
1993325.0,LICHELEMU,MAZAMBE D/S (65312505),294.0,-999.0,-11.7,33.9,-11.68458,33.90875,2.0,294.8,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1993326.0,LICHELEMU,MAZAMBA U/S (65312510),139.0,-999.0,-11.7,33.9,-11.6925,33.9,0.8,137.27,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1993330.0,MZIMBA,MUWERU BUKULUTI (65312404),263.0,-999.0,-11.8833,33.6167,-11.89875,33.60792,2.0,353.49,Low,Automatic,Area difference 10-50% and distance <= 5 km,merit
1993400.0,SOUTH RUKURU,CHIMSEWEZO (65312403),977.0,-999.0,-12.1167,33.4167,-12.11917,33.39583,2.3,957.56,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1993401.0,SOUTH RUKURU,PHEWZI (65312414),11800.0,-999.0,-10.9,34.05,-10.89583,34.03917,1.3,11543.0,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1993450.0,DWAMBAZI RIVER,NTHANDA (65312506),794.0,-999.0,-12.2167,33.9667,-12.2229,33.9604,1.0,776.5,High,Automatic,Area difference <= 5% and distance <= 5 km,hydrosheds
1993480.0,BUA RIVER,S53-ROADBRIDGE (65312601),10659.0,-999.0,-12.7833,34.1833,-12.7771,34.1896,1.0,10444.9,High,Automatic,Area difference <= 5% and distance <= 5 km,hydrosheds
1993481.0,BUA RIVER,BUA DRIFT (65312604),9075.0,-999.0,-13.1286,33.6781,-13.1729,33.7188,6.6,8463.1,Medium,Manual,"Station or river name could be identified, area difference between 5-10%",hydrosheds
1993490.0,BUA RIVER,OLD BUA BRIDGE/KASESE (65312602),6737.0,-999.0,-13.3,33.5667,-13.28917,33.5675,1.2,6719.0,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1993495.0,MTITI,MTITI (65312603),228.0,-999.0,-13.4683,33.645,-13.46875,33.64458,0.1,232.65,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1993580.0,LINGADZI,M1-ROADBRIDGE (65312801),918.0,-999.0,-13.95,33.7667,-13.945,33.76667,0.6,939.14,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1993600.0,LILONGWE RIVER,LILONGWE - OLD TOWN BRIDGE (65312805),1891.0,1030.0,-13.9889,33.7728,-13.9896,33.7729,0.1,1824.8,High,Automatic,Area difference <= 5% and distance <= 5 km,hydrosheds
1993610.0,DIAMPWE RIVER,CHILOWA NEW BRIDGE (65312804),1399.0,-999.0,-14.1364,34.0883,-14.13667,34.08833,0.0,1424.0,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1993620.0,LILONGWE RIVER,MALINGUNDE (65312806),753.0,-999.0,-14.1692,33.6931,-14.16417,33.68417,1.1,800.1,Medium,Automatic,Area difference 5-10% and distance <= 5 km,merit
1993640.0,LILONGWE RIVER,NKWENEMBELA,4940.0,-999.0,-13.78,34.32,-13.77833,34.32,0.2,4981.1,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
1993650.0,LINTHIPE,MALAPA,2930.0,549.0,-13.82,34.35,-13.8229,34.3479,0.4,2927.1,High,Automatic,Area difference <= 5% and distance <= 5 km,hydrosheds
1993651.0,LINTHIPE,LINTHIPE (65312803),616.0,-999.0,-14.1792,34.1243,-14.17958,34.12458,0.1,604.45,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
2106500.0,SONGHUA JIANG,HAERBIN,391000.0,120.0,45.77,126.58,45.7646,126.5812,0.6,394248.0,High,Automatic,Area difference <= 5% and distance <= 5 km,hydrosheds
2106600.0,SONGHUA JIANG,JILIN,44100.0,-999.0,43.88,126.53,43.8896,126.5479,1.8,44517.2,High,Automatic,Area difference <= 5% and distance <= 5 km,hydrosheds
2124010.0,WADI KHABB SHAMSI,NEAR BAI'AH,70.0,90.0,25.6897,56.2567,25.69,56.255,0.2,70.692,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
2124050.0,WADI SHARM,SHARM,204.0,483.0,24.5022,55.9914,24.50167,55.99167,0.1,206.51,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
2124100.0,WADI AS SARMI,NEAR SAHAM,355.0,15.0,24.1275,56.8311,24.12833,56.8375,0.7,313.0,Low,Automatic,Area difference 10-50% and distance <= 5 km,merit
2124150.0,WADI YANQUL,YANQUL,472.0,539.0,23.5783,56.5375,23.57917,56.53833,0.1,482.32,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
2124200.0,AWABI,NEAR AWABI,254.0,600.0,23.2964,57.5286,23.29542,57.52958,0.1,256.26,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
2124250.0,WADI `ADAY,NEAR AL BAJARIYAH,308.0,65.0,23.5456,58.5236,23.5437,58.5271,0.4,333.6,Medium,Automatic,Area difference 5-10% and distance <= 5 km,hydrosheds
2124300.0,WADI IBRA',IBRA,-999.0,-999.0,22.5906,58.6231,22.5896,58.6229,0.1,833.2,High,Automatic,Station and river name could be identified,hydrosheds
2124800.0,WADI RAZAT,NEAR MAMURAH,149.0,92.0,17.1014,54.2336,17.10083,54.23333,0.1,145.16,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
2124900.0,WADI GHADUN,NEAR MUDAYY,1937.0,466.0,17.6333,53.5561,17.6313,53.5562,0.2,1960.8,High,Automatic,Area difference <= 5% and distance <= 5 km,hydrosheds
2151100.0,BRAHMAPUTRA RIVER,YANGCUN,153191.0,-999.0,29.28,91.88,29.2812,91.8771,0.3,165447.6,Medium,Automatic,Area difference 5-10% and distance <= 5 km,hydrosheds
2178200.0,FUTUN XI,SHAO-WU-HSIEN,2745.0,-999.0,27.3,117.5,27.3175,117.52583,3.2,3059.2,Low,Automatic,Area difference 10-50% and distance <= 5 km,merit
2178300.0,YONGDING HE,GUANTING (GUANKING),42500.0,-999.0,40.23,115.6,40.2313,115.6021,0.2,43616.8,High,Automatic,Area difference <= 5% and distance <= 5 km,hydrosheds
2178400.0,DALINGHE KOU,DALINGHE,17687.0,-999.0,41.18,121.37,41.18333,121.38167,1.0,22992.0,Low,Automatic,Area difference 10-50% and distance <= 5 km,merit
2178500.0,LUAN HE,LUAN XIAN,44100.0,-999.0,39.73,118.75,39.73,118.75833,0.7,44955.0,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
2178950.0,HUAI HE,BENGBU,121330.0,25.0,32.93,117.38,32.9562,117.3646,3.2,122376.5,High,Automatic,Area difference <= 5% and distance <= 5 km,hydrosheds
2178951.0,HUAI HE,CHANGTAIGUAN,3090.0,-999.0,32.3142,114.0606,32.3104,114.0646,0.6,3023.2,High,Automatic,Area difference <= 5% and distance <= 5 km,hydrosheds
2178960.0,BAILU HE,BAIQUEYUAN,284.0,-999.0,31.7819,115.0944,31.78417,115.1,0.6,287.42,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
2179100.0,LIAO HE,CHILING,120764.0,-999.0,42.2,123.5,42.1854,123.4979,1.6,166867.9,Low,Automatic,Area difference 10-50% and distance <= 5 km,hydrosheds
2180400.0,HUANG SHUI,MINHE,15342.0,-999.0,36.3358,102.8197,36.33583,102.82,0.0,15547.0,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
2180500.0,JING HE,ZHANGJIASHAN,43200.0,-999.0,34.63,108.6,34.63,108.6,0.0,43206.0,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
2180600.0,WEI HE,WUSHAN,8080.0,-999.0,34.7208,104.8858,34.725,104.88583,0.5,8089.9,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
2180700.0,YELLOW RIVER,SANMENXIA,688421.0,280.0,34.82,111.37,34.8188,111.3688,0.2,690722.1,High,Automatic,Area difference <= 5% and distance <= 5 km,hydrosheds
2180710.0,YELLOW RIVER,SHANXIAN,687869.0,295.0,34.82,111.15,34.8146,111.1479,0.6,690236.8,High,Automatic,Area difference <= 5% and distance <= 5 km,hydrosheds
2180711.0,YELLOW RIVER,TANGLAI QU,121972.0,-999.0,39.1333,106.6667,38.8188,106.6729,35.0,293382.1,Medium,Manual,"Location seems correct, but GRDC area seems wrong",hydrosheds
2180712.0,YELLOW RIVER,HUANGHEYAN,21000.0,-999.0,34.9,98.2,34.8854,98.1813,2.4,21150.0,High,Automatic,Area difference <= 5% and distance <= 5 km,hydrosheds
2180750.0,YILUO HE,HEISHIGUAN,18600.0,-999.0,34.72,112.93,34.71958,112.93042,0.1,18574.0,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
2180800.0,YELLOW RIVER,HUAYUANKOU,730036.0,92.0,34.92,113.65,34.9229,113.6521,0.4,732573.9,High,Automatic,Area difference <= 5% and distance <= 5 km,hydrosheds
2181200.0,ZAGUNAO HE,ZAGUNAO,2404.0,-999.0,31.4667,103.2833,31.44667,103.24333,4.4,2647.4,Low,Automatic,Area difference 10-50% and distance <= 5 km,merit
2181300.0,YALONG JIANG,LUNING,58943.0,-999.0,28.5,101.8333,28.4979,101.8854,5.1,107781.0,Medium,Manual,"Location seems correct, but GRDC area seems wrong",hydrosheds
2181400.0,WU JIANG,GONGTAN,58300.0,-999.0,28.9,108.35,28.8979,108.3521,0.3,57610.3,High,Automatic,Area difference <= 5% and distance <= 5 km,hydrosheds
2181500.0,TONGTIAN HE,ZHIMENDA,137704.0,-999.0,33.4333,96.6,33.4229,96.7021,9.5,134364.6,High,Manual,"Station and river name could be identified, area difference <= 5%",hydrosheds
2181600.0,YANGTZE RIVER,YICHANG,1010000.0,-999.0,30.6979,111.2729,30.6979,111.2729,0.0,979291.0,High,Manual,"Station and river name could be identified, area difference <= 5%",hydrosheds
2181800.0,YANGTZE RIVER,HANKOU,1488036.0,29.0,30.58,114.28,30.5688,114.2854,1.3,1457741.7,High,Automatic,Area difference <= 5% and distance <= 5 km,hydrosheds
2181850.0,GAN JIANG,JIAN,56200.0,-999.0,27.1,114.98,27.1021,114.9854,0.6,56092.7,High,Automatic,Area difference <= 5% and distance <= 5 km,hydrosheds
2181900.0,YANGTZE RIVER,DATONG,1705383.0,19.0,30.77,117.62,30.7729,117.6188,0.3,1677763.7,High,Automatic,Area difference <= 5% and distance <= 5 km,hydrosheds
2182100.0,HAN SHUI,ANKANG,41400.0,-999.0,32.68,109.02,32.68583,109.005,1.5,38907.0,Medium,Automatic,Area difference 5-10% and distance <= 5 km,merit
2182150.0,LIANSHUI HE,YANGXINJIANG,535.0,-999.0,33.05,107.0,33.04792,107.00292,0.4,696.39,Low,Automatic,Area difference 10-50% and distance <= 5 km,merit
2182250.0,LAOGUAN HE,XIXIA,3418.0,-999.0,33.2892,111.4744,33.28833,111.47417,0.1,3217.4,Medium,Automatic,Area difference 5-10% and distance <= 5 km,merit
2186500.0,YONG JIANG,NANNING,75500.0,-999.0,22.8,108.37,22.7854,108.3688,1.6,72630.1,High,Automatic,Area difference <= 5% and distance <= 5 km,hydrosheds
2186800.0,XI JIANG,WUZHOU 3,329705.0,-999.0,23.48,111.3,23.4729,111.2979,0.8,294450.2,Low,Automatic,Area difference 10-50% and distance <= 5 km,hydrosheds
2186900.0,BEI JIANG,HENGSHI,34013.0,27.0,23.85,113.27,23.8521,113.2646,0.6,34044.2,High,Automatic,Area difference <= 5% and distance <= 5 km,hydrosheds
2186901.0,BEI JIANG,SHIJIAO,38363.0,-999.0,23.57,112.95,23.57,112.95333,0.3,38470.0,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
2186950.0,DONG JIANG,BOLUO,25325.0,7.0,23.17,114.3,23.16083,114.3,1.0,25317.0,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
2217100.0,DARYA-YE KUNDUZ,KULUKH TEPA,37100.0,320.0,36.9833,68.3,36.98417,68.30083,0.1,37673.0,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
2217101.0,DARYA-YE KUNDUZ,CHAR DARA,24820.0,401.0,36.7,68.8333,36.7,68.82833,0.4,23770.0,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
2217102.0,DARYA-YE KUNDUZ,BAGHLAN,19740.0,562.0,36.1,68.6667,36.1063,68.6646,0.7,19754.8,High,Automatic,Area difference <= 5% and distance <= 5 km,hydrosheds
2217103.0,DARYA-YE KUNDUZ,PUL-I-KONDA SANG,12610.0,899.0,35.6,68.6,35.59667,68.605,0.6,12640.0,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
2217104.0,DARYA-YE KUNDUZ,DASHT-I-SAFED,3795.0,1588.0,35.3,67.9167,35.3,67.91667,0.0,3755.8,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
2217110.0,DARYACHAH-YE BAMYAN,DOAB,5005.0,1468.0,35.2667,67.9833,35.25958,67.99208,1.1,5042.8,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
2217120.0,DARYA-YE ANDARAB,DOSHI,3705.0,860.0,35.6,68.6833,35.6063,68.6854,0.7,3736.6,High,Automatic,Area difference <= 5% and distance <= 5 km,hydrosheds
2217130.0,DARYA-YE TALUQAN,PUL-I-CHUGHA,9760.0,558.0,36.7333,69.2,36.73167,69.2025,0.3,9822.3,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
2217200.0,DARYA-YE KOKCHAH,KHOJAGAR,20645.0,446.0,37.0833,69.4667,37.08375,69.46708,0.1,20797.0,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
2217201.0,DARYA-YE KOKCHAH,NEAR JURM,7670.0,1449.0,36.9333,70.8667,36.93417,70.86583,0.1,7740.0,High,Automatic,Area difference <= 5% and distance <= 5 km,merit
